"","GEOID","medianhhincome_2010","aian_2010","asian_2010","hhlivingalone_2010","black_2010","blackmedianincome_2010","blackpoverty_2010","familyhouseholds_2010","fouryeardegree_2010","graddegree_2010","hsgrad_2010","latino_2010","latinopoverty_2010","lessthanhs_2010","medianage_2010","grossrent_2010","monthlyhousingcost_2010","multipleraces_2010","nonfamilyhouseholds_2010","numberofhousingunits_2010","over25population_2010","poverty_2010","totalpopulation_2010","vacantunits_2010","white_2010","white25andolder_2010","whitemedianincome_2010","whitepoverty_2010","renters_2010","occupiedunits_2010","vacancyrate_2010","pctwhite_2010","pctblack_2010","pctlatino_2010","pctwhitepoverty_2010","pctblackpoverty_2010","pctlatinopoverty_2010","pctpoverty_2010","pctlessthanhs_2010","pcthsgrad_2010","pctfouryeardegree_2010","pctgraddegree_2010","pctrenters_2010","X","totalpopulation_2000","popdensity_2000","proportion25to34_2000","aged25to34_2000","pctwhite_2000","pctblack_2000","white_2000","black_2000","aian_2000","asian_2000","multipleraces_2000","households_2000","familyhouseholds_2000","nonfamilyhouseholds_2000","hhlivingalone_2000","numberofhousingunits_2000","vacancyrate_2000","vacantunits_2000","pctpoverty_2000","poverty_2000","over25population_2000","lessthanhs_2000","hsgrad_2000","fouryeardegree_2000","graddegree_2000","pctgraddegree_2000","occupiedunits_2000","renters_2000","pctrenters_2000","medianincome_2000","latino_2000","pctlatino_2000","whitemedianhhincome_2000","blackmedianhhincome_2000","White.Alone.Population.for.Whom.Poverty.Status.is.Determined","whitepoverty_2000","Black.or.African.American.Alone.Population.for.Whom.Poverty.Status.is.Determined","blackpoverty_2000","whitepctpoverty_2000","blackpctpoverty_2000"
"73",39049005700,63750,0,116,1088,48,62386,0,513,1105,862,409,33,33,92,32.5,895,1119,0,1583,2367,2808,233,3477,271,3249,2634,61522,210,1122,3477,11.4490916772286,93.4426229508197,1.38050043140638,0.94909404659189,6.46352723915051,0,100,6.70117917745183,3.27635327635328,14.5655270655271,39.3518518518519,30.6980056980057,32.2691975841242,73,3146,3955.439364,0.314685315,990,93.54736173,3.178639542,2943,100,6,42,54,1857,587,1270,933,2008,7.519920319,151,6.03941513,190,2554,216,383,876,533,20.86922475,1857,961,51.75013463,66655.5496,52,1.652892562,80937.77621,63293.49822,2933,172,96,6,5.864302762,"6.25"
"74",39049005810,50224,0,0,528,148,20429,0,507,611,344,486,102,102,177,37.1,836,1019,0,785,1479,2011,312,2449,187,2256,1863,51679,299,563,2449,12.6436781609195,92.1192323397305,6.04328297264189,4.1649652919559,13.2535460992908,0,100,12.739893834218,8.80159124813526,24.1670810542019,30.382894082546,17.105917454003,22.9889750918742,74,2849,8004.838145,0.244647245,697,89.96138996,4.633204633,2563,132,9,34,109,1400,566,834,583,1540,9.090909091,140,13.79431379,393,2112,291,500,515,248,11.74242424,1400,724,51.71428571,60178.59699,48,1.684801685,75062.14089,39721.06436,2591,309,106,49,11.92589734,"46.22641509"
"75",39049005820,33182,0,22,331,90,4000,51,516,226,108,564,172,172,396,31.5,753,766,20,484,1219,1610,648,2366,219,2055,1500,34301,532,487,2366,17.9655455291222,86.8554522400676,3.80388841927303,7.26965342349958,25.8880778588808,56.6666666666667,100,27.3879966187658,24.5962732919255,35.0310559006211,14.0372670807453,6.70807453416149,20.5832628909552,75,2651,9006.072014,0.172387778,457,92.83289325,3.960769521,2461,105,7,12,66,1069,617,452,329,1186,9.865092749,117,23.80233874,631,1711,542,600,173,36,2.104032729,1069,549,51.35640786,35913.29588,50,1.886080724,52309.2181,16169.34229,2442,546,98,49,22.35872236,"50"
"76",39049005900,34583,0,5,239,2154,32833,703,631,218,89,345,146,146,343,31.2,736,787,22,319,1226,1517,837,2712,276,414,361,56406,42,519,2712,22.5122349102773,15.2654867256637,79.4247787610619,5.3834808259587,10.1449275362319,32.6369545032498,100,30.8628318584071,22.6104152933421,22.7422544495715,14.3704680290046,5.86684245220831,19.1371681415929,76,3160,10481.91371,0.142088608,449,28.57594937,66.7721519,903,2110,17,32,98,1116,761,355,278,1231,9.341998375,115,19.96835443,631,1816,493,659,156,39,2.147577093,1116,540,48.38709677,49912.76978,59,1.867088608,59737.41398,60576.72188,887,86,2098,513,9.695603157,"24.45185891"
"77",39049006000,20182,0,0,239,573,9826,480,568,100,0,566,11,11,324,30.1,620,592,0,300,1048,1205,1196,2160,180,1337,832,33606,475,501,2160,17.175572519084,61.8981481481481,26.5277777777778,0.509259259259259,35.5272999252057,83.7696335078534,100,55.3703703703704,26.8879668049793,46.9709543568465,8.29875518672199,0,23.1944444444444,77,2754,7364.666658,0.142701525,393,55.44662309,38.3805374,1527,1057,12,13,145,966,693,273,215,1041,7.204610951,75,35.69353667,983,1414,652,477,41,8,0.565770863,966,585,60.55900621,25863.30561,35,1.270878722,44344.17132,24424.76279,1522,317,1045,564,20.82785808,"53.97129187"
"78",39049006100,25391,0,0,218,84,40625,19,439,29,27,417,100,100,571,28.6,731,732,0,384,1328,1476,1199,2674,505,2335,1304,24235,1152,536,2674,38.0271084337349,87.322363500374,3.1413612565445,3.7397157816006,49.3361884368308,22.6190476190476,100,44.8391922213912,38.6856368563686,28.2520325203252,1.96476964769648,1.82926829268293,20.0448765893792,78,3062,7515.585248,0.142390594,436,83.47485304,10.5813194,2556,324,39,15,127,1121,735,386,290,1360,17.57352941,239,34.25865447,1049,1836,1070,471,44,5,0.272331155,1121,699,62.35504014,25020.23173,76,2.482037884,36354.24337,44100.85241,2566,897,410,98,34.95713172,"23.90243902"
"79",39049006220,74792,0,534,1274,247,53333,0,1496,1653,987,552,271,271,123,36,861,1172,39,1667,3252,4669,257,6752,89,5846,4042,72196,257,1329,6752,2.73677736777368,86.5817535545024,3.65817535545024,4.01362559241706,4.39616832021895,0,100,3.80627962085308,2.6343970871707,11.8226600985222,35.4037267080745,21.1394302848576,19.6830568720379,79,5788,1616.193986,0.189530062,1097,89.02902557,1.503109883,5153,87,6,434,108,2567,1495,1072,893,2726,5.832721937,159,3.455425017,200,4015,96,540,1725,818,20.373599,2567,983,38.29372809,78539.28013,97,1.675881133,115200.376,56263.41062,5118,152,29,0,2.969910121,"0"
"80",39049006230,76058,0,2351,1604,596,66477,0,2896,3361,1755,949,218,218,149,32.4,1072,1281,55,2098,5603,8147,501,11588,609,8218,5964,76818,374,2260,11588,10.8691772264858,70.9181912323093,5.1432516396272,1.88125647221263,4.55098564127525,0,100,4.32343803935105,1.82889407143734,11.6484595556647,41.25444949061,21.5416717810237,19.5029340697273,80,5473,465.2555568,0.269322127,1474,80.59565138,2.539740544,4411,139,5,820,98,2443,1391,1052,800,2899,15.72956192,456,5.189110177,284,3752,174,864,1307,476,12.68656716,2443,1226,50.18419975,67969.71311,104,1.90023753,104688.6499,102538.6758,4385,151,113,13,3.443557583,"11.50442478"
"81",39049006236,162708,0,396,216,38,82167,0,1699,1660,1158,131,15,15,121,40.8,892,2548,17,225,1957,3651,175,5908,33,5447,3328,163438,175,33,5908,1.68625447112928,92.1970209884902,0.643195666892349,0.253893026404875,3.21277767578484,0,100,2.96208530805687,3.31416050397151,3.58805806628321,45.4669953437414,31.7173377156943,0.558564658090724,81,5747,2294.585385,0.063266537,363.59279,92.88402645,1.542198016,5338.045,88.63012,2.7915,281.9415,35.59162,1815.870553,1615.580449,200.2901032,170.9793564,1879.377171,3.379131075,63.506618,2.428658167,139.5749848,3511.008743,70.48536733,218.4348512,1534.626958,1076.123133,30.64997019,1815.870553,48.15336976,2.651806303,141059.0509,46.75762,0.813600487,206708.5973,197187.2649,5298.266424,126.3153613,73.27686703,0,2.384088514,"0"
"82",39049006310,111825,0,225,433,43,NA,0,1212,1169,1026,242,111,111,41,47.4,1168,1745,15,468,1811,3039,200,4288,131,3998,2841,111528,177,71,4288,7.23357261181668,93.2369402985075,1.00279850746269,2.58861940298507,4.4272136068034,0,100,4.66417910447761,1.34912800263244,7.96314577163541,38.4666008555446,33.7611056268509,1.65578358208955,82,4343,2685.697272,0.040985494,178,96.24683399,0.345383376,4180,15,3,112,33,1745,1345,400,366,1799,3.001667593,54,1.036150127,45,3162,94,317,1227,936,29.60151803,1745,88,5.042979943,102058.0828,32,0.736817868,139849.0103,1.764104661,4119,38,30,0,0.922554018,"0"
"83",39049006321,103636,0,132,355,10,NA,0,1151,1003,1034,267,177,177,51,46,960,1459,10,399,1706,2835,187,4149,156,3882,2700,105694,136,102,4004,9.14419695193435,93.5647143890094,0.241021932995903,4.26608821402748,3.50334878928387,0,100,4.50711014702338,1.7989417989418,9.41798941798942,35.379188712522,36.4726631393298,2.54745254745255,83,4102,2451.149672,0.05894763,241.80318,93.70043881,0.792063384,3843.592,32.49044,1.015326,184.7844,40.117401,1637.667229,1199.020961,438.646268,403.4778036,1680.719345,2.561529153,43.052116,1.307169697,53.62010099,2918.704577,73.10729418,361.2968985,1000.493636,925.8286005,31.72053135,1637.667229,124.1087579,7.578386846,115624.3113,27.04966,0.659426134,139705.4016,89550.23155,3721.934088,53.53917939,79.19925152,0,1.438477365,"0"
"84",39049006323,93594,0,235,436,29,118000,6,941,846,886,319,93,93,55,49.3,878,1320,0,472,1569,2488,151,3269,156,2933,2265,93938,134,254,3269,9.94263862332696,89.7216274089936,0.887121443866626,2.84490669929642,4.56870098874872,20.6896551724138,100,4.61914958702967,2.21061093247588,12.8215434083601,34.0032154340836,35.6109324758842,7.769960232487,84,3291,3559.582015,0.079307201,261,93.4670313,0.729261623,3076,24,4,141,46,1528,1005,523,470,1579,3.229892337,51,1.428137344,47,2550,48,393,770,697,27.33333333,1528,287,18.78272251,81091.46184,39,1.185050137,113739.208,242563.5088,3039,21,6,0,0.691016782,"0"
"85",39049006330,64023,0,104,615,75,52833,60,1338,1033,651,593,115,115,113,34.5,1007,1296,0,656,2095,3171,252,4776,101,4307,3046,64219,93,354,4776,4.82100238663485,90.180067001675,1.57035175879397,2.40787269681742,2.15927559786394,80,100,5.27638190954774,3.56354462314727,18.7007253232419,32.5764742983286,20.5298013245033,7.41206030150754,85,4783,4352.460663,0.140706669,673,95.73489442,0.522684508,4579,25,3,90,85,2041,1295,746,644,2097,2.67048164,56,3.554254652,170,3384,106,625,1181,648,19.14893617,2041,277,13.57177854,65718.30641,41,0.857202593,103459.4343,97024.87428,4525,161,12,0,3.55801105,"0"
"86",39049006340,94444,0,273,333,0,NA,0,820,817,627,202,65,65,83,47.1,989,1318,0,370,1299,2147,89,2994,109,2721,1981,86898,51,336,2994,8.39107005388761,90.8817635270541,0,2.17100868403474,1.87431091510474,NA,100,2.97261189044756,3.86585933861202,9.40847694457382,38.0530973451327,29.2035398230088,11.2224448897796,86,3131,2474.856959,0.079846694,250,89.36442031,0.574896199,2798,18,3,279,33,1255,911,344,277,1302,3.609831029,47,1.437240498,45,2191,25,199,808,696,31.76631675,1255,288,22.94820717,140630.2642,41,1.309485787,151222.5049,154358.2758,2778,45,17,0,1.61987041,"0"
"87",39049006351,52575,0,283,704,120,37835,9,885,983,582,341,46,46,105,41.6,870,898,0,967,1975,2863,475,3734,123,3232,2520,53275,328,756,3734,6.22784810126582,86.5559721478307,3.21371183717193,1.23192287091591,10.1485148514851,7.5,100,12.7209426888056,3.66748166259169,11.9105833042263,34.3346140412155,20.3283269297939,20.2463845741832,87,3921,4451.198648,0.211680694,830,92.06834991,2.72889569,3610,107,1,127,75,1906,984,922,649,1937,1.60041301,31,6.860494772,269,2934,141,430,1023,493,16.80299932,1906,770,40.39874082,62718.8124,54,1.377199694,91891.98682,98575.55719,3560,153,90,0,4.297752809,"0"
"88",39049006352,30275,0,396,743,188,32708,60,326,639,284,293,264,264,89,27,759,773,0,1161,1833,1632,903,2658,346,1965,1227,30727,661,1350,2658,18.8761593016912,73.9277652370203,7.07298720842739,9.93227990970655,33.6386768447837,31.9148936170213,100,33.9729119638826,5.45343137254902,17.953431372549,39.1544117647059,17.4019607843137,50.7900677200903,88,2845,8947.770512,0.382425308,1088,74.48154657,5.237258348,2119,149,6,461,110,1747,394,1353,896,1857,5.923532579,110,23.23374341,661,1593,105,144,642,370,23.22661645,1747,1652,94.56210647,37008.73288,91,3.198594025,52880.34591,61967.50498,2121,455,153,36,21.45214521,"23.52941176"
"89",39049006353,40260,0,417,1092,129,34051,0,761,1094,424,448,331,331,206,30.5,694,737,0,1386,2593,2961,677,4088,446,3389,2450,39821,665,1275,4088,17.2001542614732,82.9011741682975,3.15557729941292,8.09686888454012,19.622307465329,0,100,16.5606653620352,6.95710908476866,15.1300236406619,36.9469773725093,14.3194866599122,31.1888454011742,89,4366,6459.243532,0.293309574,1280.5896,83.53435639,2.69080623,3647.11,117.4806,4.015019,448.7936,146.60078,2464.69186,878.1434109,1586.54845,1216.037791,2541.337694,3.015964159,76.645834,9.546404653,416.7960272,3207.08188,115.0964147,472.4370155,1107.124516,595.0281008,18.55356748,2464.69186,1578.817345,64.05739274,47364.8361,151.4055,3.467830967,68655.24797,61328.03127,3646.262597,250.7960271,98.18653101,13,6.878166903,"13.2401052"
"90",39049006371,65741,0,759,1188,156,46365,9,1413,1726,660,644,112,112,156,34.2,867,975,0,1395,3017,4324,216,6260,209,5272,3641,64590,196,1580,6243,6.927411335764,84.2172523961661,2.49201277955272,1.78913738019169,3.71775417298938,5.76923076923077,100,3.45047923322684,3.60777058279371,14.8936170212766,39.9167437557817,15.263644773358,25.3083453467884,90,6433,4553.72642,0.247318514,1591,85.71428571,3.124514224,5514,201,6,505,201,2766,1564,1202,895,2872,3.690807799,106,2.829162133,182,4285,216,665,1460,676,15.77596266,2766,1427,51.59074476,64816.10811,246,3.824032333,97461.64695,66955.21223,5485,161,234,0,2.935278031,"0"
"91",39049006372,46899,0,777,807,586,30517,180,1232,1102,515,581,525,525,268,30.3,825,871,0,1223,2734,3658,1126,5539,279,3986,2775,45986,831,1618,5539,10.2048280907096,71.9624480953241,10.5795269904315,9.47824517060841,20.8479678876066,30.7167235494881,100,20.3285791659144,7.32640787315473,15.882996172772,30.1257517769273,14.0787315472936,29.2110489257989,91,5247,6042.894949,0.27787307,1458,80.25538403,3.259005146,4211,171,13,646,203,2368,1237,1131,730,2536,6.624605678,168,7.223175148,379,3458,190,614,1166,510,14.74840949,2368,1529,64.56925676,54728.47486,184,3.506765771,88873.42391,132809.2673,4104,265,174,11,6.45711501,"6.32183908"
"92",39049006383,58076,0,582,905,406,33795,51,2075,1684,972,1188,601,601,292,32.4,876,972,18,1228,3854,5436,1013,8269,551,6792,4523,59902,736,1677,8269,14.2968344577063,82.1381061797073,4.90990446245011,7.26810980771556,10.8362779740872,12.5615763546798,100,12.2505744346354,5.37159676232524,21.8543046357616,30.9786607799853,17.8807947019868,20.2805659692829,92,7307,2096.929483,0.244833721,1789,86.65663063,4.133023129,6332,302,15,363,288,3035,1796,1239,840,3130,3.03514377,95,5.830026002,426,4546,110,814,1571,651,14.32028157,3035,1660,54.69522241,68080.29557,307,4.201450664,100407.722,75595.53582,6488,374,289,8,5.764488286,"2.76816609"
"93",39049006384,66884,0,707,757,281,70116,0,1711,1407,676,985,524,524,125,30.8,873,993,0,941,2782,4420,226,6832,130,5551,3626,62320,204,1444,6832,4.67289719626168,81.25,4.11299765807962,7.66978922716628,3.67501351107909,0,100,3.307962529274,2.82805429864253,22.2850678733032,31.8325791855204,15.2941176470588,21.135831381733,93,6544,6930.325989,0.229676039,1503,85.39119804,3.285452323,5588,215,8,556,171,2623,1651,972,693,2680,2.126865672,57,1.971271394,129,4079,94,580,1605,616,15.10174062,2623,1376,52.45901639,66790.64171,166,2.536674817,101389.1758,93487.55568,5714,91,227,0,1.592579629,"0"
"94",39049006386,52889,0,398,518,159,48750,0,824,750,328,356,145,145,214,31.5,966,1114,35,665,1662,2356,312,3529,173,2849,1956,54076,191,850,3529,10.4091456077016,80.7310852932842,4.50552564465854,4.10881269481439,6.7041067041067,0,100,8.84103145366959,9.08319185059423,15.1103565365025,31.8336162988115,13.9219015280136,24.0861433833947,94,3416,2042.139297,0.235070258,803,80.97189696,3.425058548,2766,117,4,407,120,1503,829,674,497,1649,8.853850819,146,2.195550351,75,2280,193,272,831,339,14.86842105,1503,834,55.48902196,60338.85562,58,1.697892272,94537.69346,113177.4152,2761,56,155,0,2.028250634,"0"
"95",39049006387,53261,0,434,815,116,36650,0,1554,1312,724,960,312,312,155,34.1,894,978,0,933,2771,4084,659,5607,284,4810,3588,53592,552,1217,5607,10.2490075784915,85.7856251114678,2.06884251828072,5.56447298020332,11.4760914760915,0,100,11.75316568575,3.79529872673849,23.5063663075416,32.1253672869736,17.7277179236043,21.705011592652,95,5471,3668.81275,0.208005849,1138,85.87095595,3.19868397,4698,175,6,424,165,2388,1345,1043,768,2518,5.162827641,130,4.971668799,272,3513,128,586,1275,543,15.45687447,2388,1112,46.56616415,71308.34028,143,2.613781758,100207.1816,69109.9548,4682,185,149,0,3.951302862,"0"
"96",39049006391,130089,0,150,189,208,44476,0,1268,1124,941,266,49,49,16,43.4,1637,2040,0,225,1501,2941,0,4275,8,3899,2732,133571,0,115,4275,0.532978014656895,91.2046783625731,4.86549707602339,1.14619883040936,0,0,100,0,0.544032641958518,9.04454267256035,38.2182930975859,31.9959197551853,2.69005847953216,96,4129,1639.787649,0.05570356,230,94.84136595,1.162509082,3916,48,2,128,35,1456,1270,186,170,1492,2.412868633,36,1.2351659,51,2783,33,269,1035,883,31.7283507,1456,65,4.464285714,128887.741,57,1.380479535,184452.3595,150010.8772,3910,45,70,0,1.150895141,"0"
"97",39049006392,129545,42,339,249,81,49722,0,1255,1060,893,268,21,21,73,45.8,549,1596,11,249,1641,2828,89,4106,137,3584,2538,130682,47,76,4106,8.34856794637416,87.2868972235753,1.97272284461763,0.511446663419386,1.31138392857143,0,100,2.1675596687774,2.58132956152758,9.47666195190948,37.4823196605375,31.5770862800566,1.85094982951778,97,4672,2934.079114,0.050299658,235,89.94006849,1.455479452,4202,68,3,348,51,1610,1406,204,162,1644,2.068126521,34,1.797945205,84,3013,41,235,1099,1153,38.26750747,1610,90,5.590062112,143327.0456,38,0.813356164,197072.1953,98787.06379,4167,84,26,0,2.015838733,"0"
"98",39049006393,79271,0,419,472,167,100294,0,1422,1046,675,553,101,101,77,37,821,1576,0,515,2056,3335,121,5053,119,4326,2893,79340,26,362,5053,5.78793774319066,85.6125074213339,3.30496734613101,1.99881258658223,0.601017105871475,0,100,2.39461705917277,2.30884557721139,16.5817091454273,31.3643178410795,20.23988005997,7.16406095388878,98,5635,6191.152096,0.159117462,896.6269,87.89400177,2.871818988,4952.827,161.827,2.631333,371.6758,145.38115,1916.268387,1520.252743,396.0156432,292.0779827,1954.422718,1.952204641,38.154331,1.190754144,67.09899603,3422.706631,86.83399486,535.4763017,1288.695424,496.006304,14.49163944,1916.268387,318.3913145,16.61517336,84987.79568,123.0148,2.183048802,126007.2822,224301.221,4917.303876,62.49416297,191.4294887,0,1.27090301,"0"
"99",39049006394,74554,0,186,226,151,73452,11,715,718,251,331,0,0,37,31.9,1151,1282,0,303,1058,1761,45,2772,40,2385,1538,75556,34,77,2772,3.78071833648393,86.038961038961,5.44733044733045,0,1.42557651991614,7.28476821192053,NA,1.62337662337662,2.10107893242476,18.7961385576377,40.7722884724588,14.2532651902328,2.77777777777778,99,2931,7411.214201,0.159117404,466.37311,87.89399522,2.871818833,2576.173,84.17301,1.368667,193.3242,75.61885,996.7316134,790.7472566,205.9843568,151.9220173,1016.577282,1.952204614,19.8456686,1.190754144,34.90100397,1780.293369,45.16600514,278.5236983,670.3045762,257.993696,14.49163944,996.7316134,165.6086855,16.61517336,84987.79568,63.98517,2.18304913,126007.2822,224301.221,2557.696124,32.50583703,99.57051132,0,1.27090301,"0"
"100",39049006395,50011,0,506,808,156,51631,0,623,924,502,408,102,102,76,30.7,909,1098,0,1214,2254,2491,459,3638,417,2815,1930,54107,203,690,3638,18.5004436557232,77.3776800439802,4.28807036833425,2.80373831775701,7.2113676731794,0,100,12.6168224299065,3.05098354074669,16.378964271377,37.093536732236,20.1525491770373,18.9664650907092,100,3854,5453.273583,0.267175558,1029.6946,84.77231448,2.750723923,3267.125,106.0129,6.594104,383.9797,89.27402,1982.796262,832.8860226,1149.91024,897.8125823,2087.287444,5.00607534,104.491182,6.607001842,254.633851,2866.913398,180.5769939,435.7180837,967.8115293,539.7020269,18.82519462,1982.796262,794.8431166,40.08697877,62928.76888,65.94104,1.710976648,82427.30919,122123.685,3253.936562,157.2440116,93.8391682,11.15925243,4.832424006,"11.89189189"
"101",39049006396,52714,0,620,832,231,65625,68,1150,1065,622,540,324,324,234,37.9,749,911,0,960,2221,3463,700,4698,111,3569,2715,54679,310,937,4551,4.997748761819,75.968497232865,4.91698595146871,6.89655172413793,8.68590641636313,29.4372294372294,100,14.8999574286931,6.75714698238521,15.5934161131967,30.7536817788045,17.9613052266821,20.5888815644913,101,3744,1144.188355,0.267175588,1000.3054,84.77230235,2.750723825,3173.875,102.9871,6.405896,373.0203,86.72598,1926.203738,809.1139774,1117.08976,872.1874177,2027.712556,5.006075329,101.508818,6.607001843,247.366149,2785.086602,175.4230061,423.2819163,940.1884707,524.2979731,18.82519462,1926.203738,772.1568834,40.08697877,62928.76888,64.05896,1.710976496,82427.30919,122123.685,3161.063438,152.7559884,91.1608318,10.84074757,4.832424006,"11.89189189"
"102",39049006410,71190,0,106,404,37,12375,10,720,850,543,179,140,140,49,44.5,994,1518,42,476,1285,1931,309,2741,89,2479,1744,70238,257,270,2741,6.92607003891051,90.4414447282014,1.34987230937614,5.10762495439621,10.3670835014119,27.027027027027,100,11.2732579350602,2.53754531330917,9.26980838943552,44.018643190057,28.1201450025893,9.85041955490697,102,2716,3219.823981,0.121134021,329,96.09720177,0.994108984,2610,27,2,53,24,1251,718,533,427,1301,3.84319754,50,4.970544919,135,1917,54,165,804,525,27.38654147,1251,329,26.29896083,114003.745,36,1.325478645,121898.394,52291.46434,2583,104,21,0,4.026325978,"0"
"103",39049006430,82464,0,281,388,108,NA,100,1247,1371,814,209,70,70,30,37.4,1063,1376,0,494,1926,3002,351,4664,185,4158,2772,85882,251,530,4664,9.60539979231568,89.1509433962264,2.3156089193825,1.5008576329331,6.03655603655604,92.5925925925926,100,7.52572898799314,0.999333777481679,6.9620253164557,45.6695536309127,27.1152564956696,11.3636363636364,103,4487,4477.602178,0.116558948,523,91.28593715,1.114330287,4096,50,14,271,55,1871,1224,647,576,1926,2.855659398,55,3.097838199,139,3054,48,196,1227,915,29.96070727,1871,627,33.51149118,77667.12914,68,1.515489191,112702.5645,119076.1825,4137,49,21,7,1.184433164,"33.33333333"
"104",39049006500,127826,0,62,295,12,NA,0,963,945,932,119,0,0,20,38.6,613,2163,0,295,1415,2219,75,3539,157,3386,2115,133056,75,186,3539,11.095406360424,95.676744843176,0.33907883582933,0,2.21500295333727,0,NA,2.11924272393331,0.901306894997747,5.36277602523659,42.5867507886435,42.000901306895,5.25572195535462,104,3492,3728.776997,0.105670103,369,97.68041237,0.143184422,3411,5,3,44,28,1316,952,364,333,1339,1.717699776,23,5.58419244,195,2245,9,54,1027,849,37.81737194,1316,216,16.41337386,130955.6561,33,0.945017182,163592.6991,0,3370,191,8,4,5.667655786,"50"
"105",39049006600,90931,0,43,591,80,NA,0,946,1083,1085,239,8,8,30,40.2,872,1756,0,663,1920,2777,173,3865,311,3691,2642,83750,173,487,3709,16.1979166666667,95.4980595084088,2.06985769728331,0.206985769728331,4.68707667298835,0,100,4.47606727037516,1.08030248469571,8.60640979474253,38.9989196975153,39.0709398631617,13.1302237799946,105,3878,4632.867553,0.138264131,536.1883,97.44894275,0.628963899,3779.07,24.39122,2.021734,48.22386,24.291246,1619.802869,978.3823082,641.4205607,555.3816562,1693.083243,4.328220382,73.280374,1.297501418,50.31710498,2779.970007,51.55422734,231.041078,1037.868942,983.3823082,35.37384597,1619.802869,553.8400348,34.19181713,95623.80335,19.25429,0.496500516,138777.9727,1.764104661,3564.030646,44.12801565,34.31297544,0.084764182,1.238149164,"0.247032444"
"106",39049006710,75517,0,77,343,20,NA,7,819,759,568,140,44,44,19,35.7,771,1264,0,397,1245,2037,128,2986,29,2835,1937,76293,121,355,2986,2.32931726907631,94.9430676490288,0.669792364367046,1.4735432016075,4.26807760141094,35,100,4.2866711319491,0.932744231713304,6.87285223367698,37.260677466863,27.8841433480609,11.8888144675151,106,2716,4042.690853,0.119661267,325,93.40942563,3.313696613,2537,90,3,45,41,1221,727,494,432,1277,4.385277995,56,3.166421208,86,2025,122,333,530,504,24.88888889,1221,354,28.99262899,64491.09477,39,1.435935199,99182.67122,65775.73894,2489,86,172,0,3.455202893,"0"
"107",39049006721,107014,0,105,185,0,NA,0,1039,790,859,196,15,15,39,45.5,NA,1561,0,193,1260,2262,0,3260,28,3086,2172,105972,0,36,3260,2.22222222222222,94.6625766871166,0,0.460122699386503,0,NA,100,0,1.72413793103448,8.66489832007073,34.9248452696729,37.9752431476569,1.10429447852761,107,3544,3248.72583,0.048250564,171,94.751693,0.931151242,3358,33,2,104,47,1281,1055,226,212,1308,2.064220183,27,0.59255079,21,2455,66,305,987,646,26.31364562,1281,27,2.107728337,89055.8067,30,0.846501129,140104.5523,119076.1825,3237,16,19,0,0.494284832,"0"
"108",39049006722,63438,0,51,338,237,29535,0,783,616,300,347,61,61,129,45.5,738,989,0,394,1209,1954,172,2661,32,2352,1727,62188,172,418,2585,2.64681555004136,88.3878241262683,8.90642615558061,2.2923712889891,7.31292517006803,0,100,6.46373543780534,6.60184237461617,17.7584442169908,31.525076765609,15.353121801433,16.1702127659574,108,2910,1952.244676,0.096219931,280,92.13058419,2.920962199,2681,85,2,101,41,1176,786,390,352,1206,2.487562189,30,3.23024055,94,2112,115,408,624,404,19.12878788,1176,387,32.90816327,69837.57372,17,0.58419244,102290.854,90548.3075,2482,89,44,5,3.585817889,"11.36363636"
"109",39049006810,72216,0,0,231,0,NA,0,583,606,416,107,86,86,24,36.1,1125,1352,0,312,951,1537,48,2188,56,2082,1500,72273,48,131,2188,5.88853838065195,95.1553930530165,0,3.93053016453382,2.30547550432277,NA,100,2.19378427787934,1.56148340923878,6.96161353285621,39.4274560832791,27.0657124268055,5.9872029250457,109,2303,3381.902363,0.154146765,355,96.04863222,0.607902736,2212,14,8,28,40,969,657,312,280,984,1.524390244,15,3.213200174,74,1616,78,175,595,425,26.29950495,969,112,11.55830753,71378.69885,33,1.432913591,103832.6234,105844.5155,2210,65,22,0,2.941176471,"0"
"110",39049006821,32329,24,155,846,327,30685,50,494,586,261,463,30,30,226,45.3,617,711,0,959,1976,2043,439,2461,523,1897,1661,36866,345,928,2461,26.4676113360324,77.0824867939862,13.2872815928484,1.21901665989435,18.1866104375329,15.2905198776758,100,17.8382771231207,11.062163485071,22.6627508565835,28.6833088595203,12.7753303964758,37.7082486793986,110,3539,6229.241473,0.183667703,650,80.89855891,10.85052275,2863,384,13,154,121,1964,737,1227,1087,2095,6.252983294,131,14.38259395,509,2613,337,629,535,326,12.47608113,1964,1359,69.19551935,33515.07409,66,1.864933597,50785.90979,38363.19868,2697,343,406,130,12.71783463,"32.01970443"
"111",39049006822,64009,0,27,431,61,NA,13,465,536,245,210,28,28,108,45.5,724,989,10,505,992,1516,55,1808,22,1710,1443,63514,42,143,1808,2.21774193548387,94.5796460176991,3.37389380530973,1.54867256637168,2.45614035087719,21.3114754098361,100,3.04203539823009,7.12401055408971,13.8522427440633,35.3562005277045,16.1609498680739,7.90929203539823,111,2049,4609.320123,0.181551977,372,95.26598341,2.440214739,1952,50,3,21,23,953,570,383,343,971,1.853759011,18,2.098584675,43,1599,110,382,471,234,14.63414634,953,135,14.16579224,58681.77966,19,0.927281601,91210.03805,79382.94563,1963,35,28,8,1.782985227,"28.57142857"
