"","GEOID","medianhhincome_2010","aian_2010","asian_2010","hhlivingalone_2010","black_2010","blackmedianincome_2010","blackpoverty_2010","familyhouseholds_2010","fouryeardegree_2010","graddegree_2010","hsgrad_2010","latino_2010","latinopoverty_2010","lessthanhs_2010","medianage_2010","grossrent_2010","monthlyhousingcost_2010","multipleraces_2010","nonfamilyhouseholds_2010","numberofhousingunits_2010","over25population_2010","poverty_2010","totalpopulation_2010","vacantunits_2010","white_2010","white25andolder_2010","whitemedianincome_2010","whitepoverty_2010","renters_2010","occupiedunits_2010","vacancyrate_2010","pctwhite_2010","pctblack_2010","pctlatino_2010","pctwhitepoverty_2010","pctblackpoverty_2010","pctlatinopoverty_2010","pctpoverty_2010","pctlessthanhs_2010","pcthsgrad_2010","pctfouryeardegree_2010","pctgraddegree_2010","pctrenters_2010"
"14",39049000730,19973,0,39,290,2807,20362,1375,711,136,69,705,56,56,447,28.8,720,648,0,375,1780,1625,1399,2887,694,41,21,13558,24,522,2887,38.9887640449438,1.42015933494977,97.22895739522,1.93972982334603,58.5365853658537,48.9846811542572,100,48.4586075510911,27.5076923076923,43.3846153846154,8.36923076923077,4.24615384615385,18.0810529961898
"15",39049000810,31463,0,54,402,891,19647,463,520,169,31,732,13,13,386,40.4,775,757,0,499,1134,1649,802,2382,115,1348,1018,38542,332,313,2382,10.1410934744268,56.5910999160369,37.4055415617128,0.54575986565911,24.6290801186944,51.9640852974186,100,33.6691855583543,23.4081261370528,44.3905397210431,10.2486355366889,1.87992722862341,13.1402183039463
"16",39049000820,27188,0,84,423,1114,16433,586,678,159,63,659,0,0,475,35.2,615,708,0,484,1559,1741,1066,2739,397,1419,1110,35781,410,563,2739,25.4650416933932,51.8072289156626,40.6717780211756,0,28.8935870331219,52.6032315978456,NA,38.9193136181088,27.283170591614,37.8518093049971,9.13268236645606,3.61860999425617,20.5549470609712
"17",39049000910,23897,0,0,321,2431,19702,1130,865,104,25,977,82,57,418,32.2,752,770,6,380,1636,2020,1489,3474,391,931,649,26518,359,583,3474,23.8997555012225,26.7990788716177,69.9769717904433,2.36039147956246,38.5606874328679,46.48292883587,69.5121951219512,42.8612550374208,20.6930693069307,48.3663366336634,5.14851485148515,1.23762376237624,16.7818077144502
"18",39049000920,15806,0,0,321,1501,14318,990,439,38,11,483,22,22,383,30.6,686,666,0,405,1093,1118,1131,2055,249,516,461,20375,120,546,2055,22.7813357731016,25.1094890510949,73.0413625304136,1.0705596107056,23.2558139534884,65.9560293137908,100,55.036496350365,34.257602862254,43.2021466905188,3.39892665474061,0.983899821109123,26.5693430656934
"19",39049001000,24380,0,154,751,248,14605,167,408,614,400,107,126,126,74,22.1,807,816,0,1699,2448,1775,2938,5448,341,4727,1458,25931,2512,1653,5448,13.9297385620915,86.765785609398,4.55212922173275,2.31277533039648,53.1415273958113,67.3387096774193,100,53.928046989721,4.16901408450704,6.02816901408451,34.5915492957746,22.5352112676056,30.34140969163
"20",39049001110,13184,0,230,417,11,NA,11,83,170,73,79,72,72,0,21.4,765,768,27,1031,1546,409,2021,2863,432,2491,332,13903,1752,1090,2863,27.9430789133247,87.0066363953894,0.384212364652462,2.5148445686343,70.3331995182658,100,100,70.5902899056933,0,19.3154034229829,41.5647921760391,17.8484107579462,38.0719524973804
"21",39049001121,7361,18,769,24,330,NA,0,0,26,142,0,168,0,0,19.4,1014,1014,56,65,65,194,209,7908,0,6393,35,7361,209,65,227,0,80.8421851289833,4.17298937784522,2.12443095599393,3.26920068825278,0,0,2.64289327263531,0,0,13.4020618556701,73.1958762886598,28.6343612334802
"22",39049001122,15625,0,725,197,339,2499,168,289,178,344,58,112,14,45,20.4,706,641,18,317,771,783,686,2912,165,1746,376,16917,279,502,1301,21.4007782101167,59.9587912087912,11.6414835164835,3.84615384615385,15.979381443299,49.5575221238938,12.5,23.5576923076923,5.74712643678161,7.40740740740741,22.7330779054917,43.933588761175,38.5857033051499
"23",39049001200,17429,0,177,352,255,7344,190,112,233,128,98,102,102,106,21.8,917,897,9,1284,1648,701,3941,5104,252,4465,585,18091,3430,1268,4963,15.2912621359223,87.480407523511,4.99608150470219,1.99843260188088,76.8197088465845,74.5098039215686,100,77.2139498432602,15.1212553495007,13.9800285306705,33.2382310984308,18.2596291012839,25.5490630666935
"24",39049001300,12112,0,217,736,328,6938,303,194,186,61,145,258,236,69,21.5,772,767,22,1740,2297,769,3864,5404,363,4509,570,13315,3182,1853,5062,15.8032215933827,83.4381939304219,6.06957809030348,4.77424130273871,70.5699711687736,92.3780487804878,91.4728682170543,71.5025906735751,8.97269180754226,18.8556566970091,24.1872561768531,7.93237971391417,36.6060845515606
"25",39049001400,24632,0,30,214,1058,22295,417,291,9,16,309,0,0,179,27.2,773,706,0,224,829,683,489,1340,314,121,103,37604,66,324,1340,37.8769601930036,9.02985074626866,78.955223880597,0,54.5454545454545,39.413988657845,NA,36.4925373134328,26.207906295754,45.2415812591508,1.31771595900439,2.34260614934114,24.1791044776119
"26",39049001500,12416,0,0,216,1504,13071,919,408,33,14,303,0,0,194,29.3,520,523,0,233,879,819,951,1559,238,23,23,NA,0,470,1559,27.0762229806598,1.47530468248877,96.4720974983964,0,0,61.1037234042553,NA,61.0006414368185,23.6874236874237,36.996336996337,4.02930402930403,1.70940170940171,30.1475304682489
"27",39049001600,11360,0,60,253,625,7425,550,168,128,10,125,0,0,138,23.3,564,547,0,355,945,500,850,1096,422,411,278,15875,240,464,1096,44.6560846560847,37.5,57.0255474452555,0,58.3941605839416,88,NA,77.5547445255474,27.6,25,25.6,2,42.3357664233577
"28",39049001700,12443,0,190,452,645,10250,422,325,119,58,274,189,189,237,22.4,571,591,13,682,1419,893,1434,2333,412,1234,494,17972,696,894,2333,29.0345313601128,52.8932704672096,27.6468066866695,8.10115730818688,56.4019448946515,65.4263565891473,100,61.4659237033862,26.5397536394177,30.6830907054871,13.3258678611422,6.494960806271,38.3197599657094
"29",39049001810,17202,0,665,778,119,4850,69,187,442,342,109,25,25,96,21.9,590,594,0,1388,1877,1168,2669,3994,302,3063,773,15841,2212,1527,3851,16.0895045285029,76.6900350525789,2.97946920380571,0.625938908362544,72.2167809337251,57.9831932773109,100,66.8252378567852,8.21917808219178,9.33219178082192,37.8424657534247,29.2808219178082,39.6520384315762
"30",39049001820,33750,0,122,540,164,13385,93,321,825,319,126,182,182,68,25.8,814,874,0,955,1444,1549,744,2513,168,2064,1365,42466,391,1005,2513,11.6343490304709,82.132908873856,6.52606446478313,7.24233983286908,18.9437984496124,56.7073170731707,100,29.6060485475527,4.38992898644287,8.13428018076178,53.2601678502259,20.593931568754,39.992041384799
"31",39049001901,41778,0,67,662,34,24348,0,382,684,126,115,23,23,0,27.6,835,854,0,903,1428,1390,439,2226,143,1886,1266,41525,418,1015,2226,10.0140056022409,84.7259658580413,1.52740341419587,1.03324348607367,22.1633085896076,0,100,19.7214734950584,0,8.27338129496403,49.2086330935252,9.06474820143885,45.5974842767296
"32",39049001902,37568,0,257,1410,82,2499,65,384,1043,441,382,109,109,253,31.3,666,680,13,1771,2543,2657,476,3099,388,2661,2308,39682,319,1834,3099,15.2575697994495,85.8664085188771,2.6460148434979,3.51726363343014,11.9879744456971,79.2682926829268,100,15.3597934817683,9.52201731275875,14.3771170493037,39.2547986450884,16.5976665412119,59.1803807679897
"33",39049002000,69907,0,39,691,170,90000,66,473,1026,819,322,152,152,232,31.2,893,1170,0,1171,1854,2801,873,3596,210,3296,2579,69514,807,877,3250,11.3268608414239,91.6573971078977,4.72747497219132,4.22691879866518,24.4842233009709,38.8235294117647,100,24.2769744160178,8.28275615851482,11.4958943234559,36.6297750803285,29.2395573009639,26.9846153846154
"34",39049002100,49682,0,127,638,44,12500,22,139,717,460,94,20,20,31,30.2,883,970,0,984,1280,1481,265,1798,157,1554,1322,49492,243,731,1798,12.265625,86.4293659621802,2.44716351501669,1.11234705228031,15.6370656370656,50,100,14.7385984427141,2.09318028359217,6.34706279540851,48.4132343011479,31.0600945307225,40.6562847608454
"35",39049002200,51958,0,10,341,292,7031,196,235,548,240,66,41,41,50,29.5,952,1056,10,588,1048,1184,454,1675,225,1315,1011,64091,258,559,1675,21.469465648855,78.5074626865672,17.4328358208955,2.44776119402985,19.6197718631179,67.1232876712329,100,27.1044776119403,4.22297297297297,5.57432432432432,46.2837837837838,20.2702702702703,33.3731343283582
"36",39049002300,37000,0,0,253,944,32333,500,244,85,0,361,0,0,148,34.3,748,735,0,304,862,787,526,1225,314,261,139,26429,26,468,1225,36.4269141531323,21.3061224489796,77.0612244897959,0,9.96168582375479,52.9661016949153,NA,42.9387755102041,18.8055908513342,45.8703939008895,10.8005082592122,0,38.2040816326531
"37",39049002510,30523,0,0,443,2246,29242,610,657,161,75,664,184,184,278,36.1,837,673,0,541,1413,1617,730,2673,215,404,212,44265,120,420,2673,15.2158527954706,15.1141040029929,84.0254395809951,6.88365132809577,29.7029702970297,27.1593944790739,100,27.3101384212495,17.1923314780458,41.0636982065554,9.95670995670996,4.63821892393321,15.712682379349
"38",39049002520,34875,0,0,615,2057,31176,491,549,254,134,524,41,41,218,39.7,527,776,0,684,1682,1809,533,2459,449,236,196,32875,42,566,2459,26.6944114149822,9.59739731598211,83.6518910126068,1.66734444896299,17.7966101694915,23.869713174526,100,21.6754778365189,12.0508568269762,28.9662797125484,14.04090657822,7.40740740740741,23.0174867832452
"39",39049002600,22107,0,0,618,1953,23111,866,855,134,96,893,752,752,657,30.6,638,638,105,721,1911,2310,1781,3779,335,1562,1083,19872,699,937,3755,17.5300889586604,41.3336861603599,51.6803387139455,19.8994442974332,44.7503201024328,44.342037890425,100,47.1288700714475,28.4415584415584,38.6580086580087,5.8008658008658,4.15584415584416,24.9533954727031
"40",39049002710,20833,0,52,334,1225,21806,551,384,66,32,363,306,306,324,33.8,626,626,0,424,1165,1061,871,1756,357,181,113,12316,120,808,1756,30.6437768240343,10.3075170842825,69.7608200455581,17.4259681093394,66.2983425414365,44.9795918367347,100,49.6013667425968,30.5372290292177,34.2130065975495,6.22054665409991,3.01602262016965,46.0136674259681
"41",39049002730,21937,0,19,228,1270,13973,822,519,66,17,370,105,105,244,26,702,723,0,265,1114,1084,841,1965,330,652,447,38796,0,569,1965,29.6229802513465,33.1806615776081,64.6310432569975,5.34351145038168,0,64.7244094488189,100,42.7989821882952,22.5092250922509,34.1328413284133,6.08856088560886,1.56826568265683,28.9567430025445
"42",39049002740,63953,0,0,332,314,62604,39,567,382,336,257,31,31,101,46.6,757,1147,0,393,1104,1595,199,2177,144,1785,1334,64919,160,121,2177,13.0434782608696,81.9935691318328,14.4235186035829,1.42397795130914,8.96358543417367,12.4203821656051,100,9.14101975195223,6.33228840125392,16.1128526645768,23.9498432601881,21.0658307210031,5.55810748736794
"43",39049002750,27232,0,0,349,1210,18846,585,540,65,24,589,139,139,375,36.3,727,767,0,396,1191,1387,747,2057,255,621,450,32155,135,444,2057,21.4105793450882,30.1895964997569,58.8235294117647,6.75741370928537,21.7391304347826,48.3471074380165,100,36.3150218765192,27.0367700072098,42.4657534246575,4.68637346791637,1.73035328046143,21.5848322800194
"44",39049002760,36688,0,135,744,1044,27872,220,681,506,269,728,0,0,211,37.5,708,858,0,885,1821,2146,415,2992,255,1749,1330,42656,172,782,2992,14.003294892916,58.4558823529412,34.8930481283422,0,9.83419096626644,21.0727969348659,NA,13.870320855615,9.83224603914259,33.923578751165,23.5787511649581,12.5349487418453,26.1363636363636
"45",39049002770,29074,0,38,224,1753,29938,738,574,61,15,623,125,125,376,31,798,779,0,274,1006,1429,918,2505,158,625,507,25729,143,416,2505,15.7057654075547,24.9500998003992,69.9800399201597,4.99001996007984,22.88,42.0992584141472,100,36.6467065868263,26.3121063680896,43.5969209237229,4.26871938418474,1.04968509447166,16.6067864271457
"46",39049002780,49840,0,127,482,767,55648,56,556,338,307,327,9,9,171,51.2,583,915,0,503,1220,1687,183,2152,161,1209,951,49375,113,343,2133,13.1967213114754,56.1802973977695,35.6412639405204,0.4182156133829,9.34656741108354,7.30117340286832,100,8.50371747211896,10.1363366923533,19.3835210432721,20.0355660936574,18.1979845880261,16.0806375996249
"47",39049002800,21477,0,0,473,2641,15197,1311,669,169,77,579,14,14,371,28.8,518,568,0,559,1717,1719,1320,3000,489,249,232,69625,0,814,3000,28.4799068142108,8.3,88.0333333333333,0.466666666666667,0,49.6402877697842,100,44,21.5823152995928,33.6823734729494,9.83129726585224,4.47934845840605,27.1333333333333
"48",39049002900,9083,0,9,531,1920,9289,1541,430,81,9,448,51,51,304,28.5,213,239,14,560,1384,1111,1787,2175,394,138,92,8632,129,873,2175,28.4682080924855,6.3448275862069,88.2758620689655,2.3448275862069,93.4782608695652,80.2604166666667,100,82.1609195402299,27.3627362736274,40.3240324032403,7.29072907290729,0.81008100810081,40.1379310344828
"49",39049003000,45417,0,92,890,709,10688,454,235,550,338,442,163,123,387,36.7,663,970,0,1087,1566,2081,1006,2700,244,1831,1400,62982,472,974,1952,15.581098339719,67.8148148148148,26.2592592592593,6.03703703703704,25.7782632441289,64.033850493653,75.4601226993865,37.2592592592593,18.5968284478616,21.2397885631908,26.4296011532917,16.2421912542047,49.8975409836066
"50",39049003200,45642,0,78,537,201,48150,0,129,450,378,145,87,87,66,30,864,897,0,904,1171,1408,182,1886,138,1575,1158,46723,165,896,1714,11.7847993168232,83.5100742311771,10.6574761399788,4.61293743372216,10.4761904761905,0,100,9.65005302226935,4.6875,10.2982954545455,31.9602272727273,26.8465909090909,52.2753792298716
"51",39049003600,19488,0,0,287,1226,18914,532,303,147,14,231,33,33,160,26.6,535,577,0,344,1020,828,628,1549,373,216,156,65042,74,448,1549,36.5686274509804,13.9444803098773,79.1478373143964,2.13040671400904,34.2592592592593,43.3931484502447,100,40.5422853453841,19.3236714975845,27.8985507246377,17.7536231884058,1.69082125603865,28.921885087153
"52",39049003700,24200,0,248,702,2328,24575,704,702,282,194,703,4,4,345,36.7,615,712,0,834,2150,2300,1097,3467,614,872,671,17019,333,1037,3300,28.5581395348837,25.151427747332,67.1473896740698,0.115373521776752,38.1880733944954,30.2405498281787,100,31.6411883472743,15,30.5652173913044,12.2608695652174,8.43478260869565,31.4242424242424
"53",39049003800,24524,0,11,679,917,9783,566,332,362,176,245,51,51,144,33.3,499,603,0,846,1350,1417,810,1985,172,1045,916,46213,232,781,1985,12.7407407407407,52.6448362720403,46.1964735516373,2.56926952141058,22.200956937799,61.7230098146129,100,40.8060453400504,10.1623147494707,17.2900494001411,25.5469301340861,12.4206069160198,39.3450881612091
"54",39049004000,20033,0,177,1775,471,14280,184,174,650,263,381,20,20,210,45.1,442,483,0,1909,2307,2112,824,2431,224,1721,1449,20598,580,1724,2431,9.70957954052883,70.7939119703826,19.3747429041547,0.822706705059646,33.7013364323068,39.0658174097665,100,33.8955162484574,9.94318181818182,18.0397727272727,30.7765151515151,12.4526515151515,70.9173179761415
"55",39049004200,7161,0,0,271,491,6690,456,217,0,0,216,0,0,195,32.4,243,252,0,271,616,557,640,859,128,313,239,17333,129,470,859,20.7792207792208,36.4377182770664,57.1594877764843,0,41.2140575079872,92.8716904276986,NA,74.5052386495926,35.0089766606822,38.7791741472172,0,0,54.7147846332945
"56",39049004300,32479,0,325,1309,567,27683,45,970,1391,403,525,300,300,979,27.1,925,923,0,2040,3317,3864,1801,6018,307,4996,3216,41728,1416,2469,6018,9.25535122098282,83.0176138251911,9.42173479561316,4.98504486540379,28.3426741393114,7.93650793650794,100,29.9268860086407,25.3364389233954,13.5869565217391,35.9989648033126,10.4296066252588,41.0269192422732
"57",39049004500,37803,0,293,478,963,32533,381,1121,273,20,1296,431,431,1353,32.8,748,822,24,622,2126,3700,1585,5857,383,4352,2810,38693,1115,983,5380,18.0150517403575,74.304251323203,16.4418644357179,7.35871606624552,25.6204044117647,39.5638629283489,100,27.06163564965,36.5675675675676,35.027027027027,7.37837837837838,0.540540540540541,18.271375464684
"58",39049004610,53510,0,101,445,338,61576,97,956,634,128,811,61,61,202,37.2,851,1040,14,553,1603,2499,493,3446,94,2887,2192,52378,302,345,3446,5.86400499064255,83.7782936738247,9.8084735925711,1.77016831108532,10.4606858330447,28.698224852071,100,14.3064422518862,8.08323329331733,32.452981192477,25.3701480592237,5.12204881952781,10.0116076610563
"59",39049004620,26294,0,76,239,707,14649,481,576,119,29,509,0,0,501,23.9,817,819,0,347,1119,1374,1134,2860,196,1918,985,28571,588,563,2860,17.5156389633601,67.0629370629371,24.7202797202797,0,30.6569343065693,68.033946251768,NA,39.6503496503496,36.4628820960699,37.0451237263464,8.6608442503639,2.11062590975255,19.6853146853147
"60",39049004700,17360,0,0,499,1799,17041,638,1050,185,15,1046,377,377,706,26.8,844,854,0,569,2245,2487,2291,4836,626,2491,1471,16820,1366,903,4836,27.8841870824053,51.509511993383,37.2001654259719,7.79569892473118,54.8374146928944,35.4641467481934,100,47.3738626964433,28.3876156011259,42.0587052673904,7.43868114193808,0.60313630880579,18.6724565756824
"61",39049004810,44309,0,0,239,413,24712,71,774,315,140,625,115,115,449,33.9,845,912,0,360,1257,2015,607,3029,123,2423,1663,49559,487,446,3029,9.78520286396181,79.9933971607791,13.6348629910862,3.79663255199736,20.0990507635163,17.1912832929782,100,20.0396170353252,22.2828784119107,31.0173697270471,15.6327543424318,6.94789081885856,14.7243314625289
"62",39049004820,24110,0,59,304,200,23081,72,551,110,11,644,0,0,436,32.9,746,768,0,381,1143,1571,815,2243,211,1717,1217,30194,578,340,2243,18.4601924759405,76.5492643780651,8.91662951404369,0,33.6633663366337,36,NA,36.335265269728,27.7530235518778,40.9929980903883,7.00190961171229,0.700190961171229,15.1582701738743
"63",39049004900,35135,0,91,571,934,23333,369,1334,174,46,1294,172,172,1147,39,702,720,0,716,2661,3557,1241,5311,611,4079,2791,38467,804,937,5311,22.9612927470876,76.8028619845603,17.5861419694973,3.23856147618151,19.7107134101495,39.5074946466809,100,23.3665976275654,32.2462749508012,36.3789710430138,4.89176272139443,1.29322462749508,17.6426285068725
"64",39049005000,19310,0,20,719,976,11579,566,1024,146,41,1061,142,142,1851,31.5,609,645,0,876,2573,3781,3129,5884,673,4859,3135,20750,2563,1347,5529,26.1562378546444,82.5798776342624,16.5873555404487,2.41332426920462,52.7474789051245,57.9918032786885,100,53.1781101291638,48.9553028299392,28.0613594287226,3.8614123247818,1.08436921449352,24.3624525230602
"65",39049005100,9880,0,12,300,1204,9241,945,441,7,0,342,190,190,552,25,292,297,0,320,866,1038,1383,2083,105,837,612,10469,422,523,1960,12.1247113163972,40.1824291886702,57.8012481997119,9.12145943350936,50.4181600955794,78.4883720930232,100,66.3946231397024,53.1791907514451,32.9479768786127,0.674373795761079,0,26.6836734693878
"66",39049005200,62788,0,25,806,316,19167,221,328,949,449,261,31,31,122,38.2,922,1045,12,1064,1657,2217,431,2506,265,2094,1832,67917,210,781,2217,15.992757996379,83.5594573024741,12.609736632083,1.23703112529928,10.0286532951289,69.9367088607595,100,17.1987230646449,5.50293188994136,11.7726657645467,42.8055931438881,20.2525935949481,35.2277852954443
"67",39049005300,28211,0,0,334,2238,24063,1104,619,195,23,679,150,150,461,35.9,584,633,0,384,1647,1806,1234,2860,644,540,409,60833,59,714,2489,39.1013964784457,18.8811188811189,78.2517482517483,5.24475524475525,10.9259259259259,49.3297587131367,100,43.1468531468531,25.5260243632337,37.5968992248062,10.797342192691,1.27353266888151,28.6862193652069
"68",39049005410,12225,0,0,173,1096,12352,704,312,8,8,274,0,0,226,31.3,686,713,0,190,908,667,784,1212,406,100,70,20469,64,336,1212,44.7136563876652,8.25082508250825,90.4290429042904,0,64,64.2335766423358,NA,64.6864686468647,33.8830584707646,41.0794602698651,1.19940029985008,1.19940029985008,27.7227722772277
"69",39049005420,20977,0,0,239,1950,19640,821,553,107,64,449,0,0,248,32.3,652,747,0,276,1172,1279,850,2115,343,165,165,46944,29,431,2115,29.2662116040956,7.80141843971631,92.1985815602837,0,17.5757575757576,42.1025641025641,NA,40.1891252955083,19.3901485535575,35.1055512118843,8.36591086786552,5.00390930414386,20.3782505910165
"70",39049005500,26228,0,7,490,4118,25883,1412,1128,269,131,1181,177,177,560,34.6,643,762,0,614,2405,2787,1579,4547,663,280,241,28875,51,836,4547,27.5675675675676,6.15790631185397,90.565207829338,3.8926764899934,18.2142857142857,34.2884895580379,100,34.7261930943479,20.0932902762827,42.3753139576606,9.65195550771439,4.70039468963043,18.3857488453926
"71",39049005610,26667,0,0,167,1279,27321,437,452,114,55,329,0,0,386,31.5,760,775,27,270,1052,1177,617,1885,330,513,423,30000,151,449,1885,31.3688212927757,27.2148541114058,67.8514588859416,0,29.4346978557505,34.1673182173573,NA,32.7320954907162,32.7952421410365,27.9524214103653,9.6856414613424,4.67289719626168,23.8196286472149
"72",39049005620,32515,0,28,227,818,37716,121,614,78,9,643,0,0,504,33,684,714,23,305,1198,1693,835,2706,279,1769,1238,29329,618,452,2706,23.2888146911519,65.3732446415373,30.2291204730229,0,34.9349915206331,14.7921760391198,NA,30.8573540280857,29.7696396928529,37.9799173065564,4.60720614294152,0.531600708800945,16.7036215816704
"73",39049005700,63750,0,116,1088,48,62386,0,513,1105,862,409,33,33,92,32.5,895,1119,0,1583,2367,2808,233,3477,271,3249,2634,61522,210,1122,3477,11.4490916772286,93.4426229508197,1.38050043140638,0.94909404659189,6.46352723915051,0,100,6.70117917745183,3.27635327635328,14.5655270655271,39.3518518518519,30.6980056980057,32.2691975841242
"74",39049005810,50224,0,0,528,148,20429,0,507,611,344,486,102,102,177,37.1,836,1019,0,785,1479,2011,312,2449,187,2256,1863,51679,299,563,2449,12.6436781609195,92.1192323397305,6.04328297264189,4.1649652919559,13.2535460992908,0,100,12.739893834218,8.80159124813526,24.1670810542019,30.382894082546,17.105917454003,22.9889750918742
"75",39049005820,33182,0,22,331,90,4000,51,516,226,108,564,172,172,396,31.5,753,766,20,484,1219,1610,648,2366,219,2055,1500,34301,532,487,2366,17.9655455291222,86.8554522400676,3.80388841927303,7.26965342349958,25.8880778588808,56.6666666666667,100,27.3879966187658,24.5962732919255,35.0310559006211,14.0372670807453,6.70807453416149,20.5832628909552
"76",39049005900,34583,0,5,239,2154,32833,703,631,218,89,345,146,146,343,31.2,736,787,22,319,1226,1517,837,2712,276,414,361,56406,42,519,2712,22.5122349102773,15.2654867256637,79.4247787610619,5.3834808259587,10.1449275362319,32.6369545032498,100,30.8628318584071,22.6104152933421,22.7422544495715,14.3704680290046,5.86684245220831,19.1371681415929
"77",39049006000,20182,0,0,239,573,9826,480,568,100,0,566,11,11,324,30.1,620,592,0,300,1048,1205,1196,2160,180,1337,832,33606,475,501,2160,17.175572519084,61.8981481481481,26.5277777777778,0.509259259259259,35.5272999252057,83.7696335078534,100,55.3703703703704,26.8879668049793,46.9709543568465,8.29875518672199,0,23.1944444444444
"78",39049006100,25391,0,0,218,84,40625,19,439,29,27,417,100,100,571,28.6,731,732,0,384,1328,1476,1199,2674,505,2335,1304,24235,1152,536,2674,38.0271084337349,87.322363500374,3.1413612565445,3.7397157816006,49.3361884368308,22.6190476190476,100,44.8391922213912,38.6856368563686,28.2520325203252,1.96476964769648,1.82926829268293,20.0448765893792
"79",39049006220,74792,0,534,1274,247,53333,0,1496,1653,987,552,271,271,123,36,861,1172,39,1667,3252,4669,257,6752,89,5846,4042,72196,257,1329,6752,2.73677736777368,86.5817535545024,3.65817535545024,4.01362559241706,4.39616832021895,0,100,3.80627962085308,2.6343970871707,11.8226600985222,35.4037267080745,21.1394302848576,19.6830568720379
"80",39049006230,76058,0,2351,1604,596,66477,0,2896,3361,1755,949,218,218,149,32.4,1072,1281,55,2098,5603,8147,501,11588,609,8218,5964,76818,374,2260,11588,10.8691772264858,70.9181912323093,5.1432516396272,1.88125647221263,4.55098564127525,0,100,4.32343803935105,1.82889407143734,11.6484595556647,41.25444949061,21.5416717810237,19.5029340697273
