"","GEOID","totalpopulation_1970","white_1970","black_1970","poverty_1970","pctpoverty_1970","pctwhite_1970","pctblack_1970","totalpopulation_1980","white_1980","black_1980","poverty_1980","pctpoverty_1980","pctblack_1980","pctwhite_1980","totalpopulation_1990","white_1990","black_1990","poverty_1990","pctpoverty_1990","pctwhite_1990","pctblack_1990"
"107",39049006721,2783.448,2723.907,7.695796,14.98655,36.63366433,97.86089052,0.276484274,4258.999991,4131.999991,27.99999994,38.99999992,0.92395167,0.657431322,97.01807936,3735.999992,3472.999992,42.99999991,35.99999992,0.979325354,92.96038544,1.150963597
"108",39049006722,4088.552,4001.094,11.3042,22.01345,36.63366271,97.86090528,0.276484193,3406.000044,3288.000043,68.00000088,180.0000023,5.672864797,1.996476806,96.53552554,3130.000041,2929.000038,99.00000128,69.00000089,2.421902422,93.57827476,3.162939297
"109",39049006810,3798.364,3737.623,10.95725,25.42154,19.23606718,98.40086416,0.288472879,2876.97189,2819.43729,20.63248974,60.20705606,2.098719851,0.717159935,98.00016816,2767.620749,2669.978944,36.36135334,70.88875481,2.581898453,96.47199477,1.313812716
"110",39049006821,3342.382,3269.076,11.59905,101.6077,23.72698937,97.80677373,0.347029454,3536.969367,3359.539161,72.71729785,384.9168966,11.12356402,2.055921053,94.98355263,3406.078231,3116.178604,149.3128516,272.4474759,8.756622001,91.48875605,4.38371762
"111",39049006822,2472.507,2418.582,8.470662,74.36119,23.70772188,97.81901527,0.342594055,2227.57876,2200.492831,9.974269271,60.71369642,2.577883872,0.447762811,98.78406416,1954.556553,1894.524827,15.03119498,98.37211615,5.17719952,96.92862685,0.769033516
"112",39049006910,1864,1825,0,9,8.333333333,97.90772532,0,1680.000015,1656.000015,9.000000083,30.00000028,1.767825575,0.535714286,98.57142857,1528.000014,1473.000014,5.000000046,6.000000055,0.380469245,96.40052356,0.327225131
"113",39049006921,3629,3600,0,39,9.677419355,99.20088179,0,3765.000037,3587.000035,126.0000012,221.0000022,5.883919063,3.346613546,95.27224436,3681.000036,3400.000033,165.0000016,295.0000029,8.029395754,92.36620484,4.482477588
"114",39049006923,5286.034,5092.463,18.97745,55.84793,29.17846388,96.33806744,0.359011123,3834.060645,3765.160996,48.7881551,149.6954996,3.915747485,1.272493046,98.2029588,3494.457704,3272.208284,170.3434209,172.4466791,4.934862393,93.63994533,4.874673994
"115",39049006924,4462.967,4299.537,16.02255,47.15208,29.17846594,96.3380863,0.359011169,4325.939127,4122.838787,145.2118373,88.30449567,2.044989775,3.356770243,95.30505784,3662.542195,3334.791624,236.6565726,176.5533161,4.820512821,91.05128205,6.461538462
"116",39049006931,2546.431,2479.117,8.208997,29.55239,19.23077273,97.35653548,0.322372646,5910.000031,5253.000028,500.0000026,372.000002,6.57708628,8.460236887,88.88324873,5866.000031,4952.000026,739.0000039,392.0000021,6.985032074,84.41868394,12.5980225
"117",39049006932,3244.304,3158.542,10.45875,37.6515,19.23076923,97.35653626,0.322372688,5563.00002,5228.000019,244.0000009,56.0000002,1.007737988,4.386122596,93.97806939,5724.000021,4829.000017,687.0000025,219.0000008,3.828002098,84.36408106,12.00209644
"118",39049006933,1964.265,1912.34,6.332252,22.79611,19.23076469,97.35651758,0.322372592,4271.000017,3527.000014,658.0000026,423.0000017,9.934241428,15.40622805,82.58019199,4552.000018,2971.000012,1413.000006,383.0000015,8.445424476,65.26801406,31.04130053
"119",39049006942,388.5679,384.1467,1.808695,1.406763,18.18182171,98.86218084,0.465477205,1201.000002,1128.000002,46.00000009,67.00000012,5.532617671,3.830141549,93.92173189,1311.000002,1178.000002,112.0000002,27.00000005,2.16,89.85507246,8.543096873
"120",39049006943,1674.082,1655.034,7.792468,6.060809,18.18181791,98.86218238,0.465477079,5276.999981,5098.999981,109.9999996,199.9999993,3.803004373,2.084517718,96.62687133,4818.999982,4413.999984,293.9999989,243.9999991,5.059091852,91.59576676,6.100850799
"121",39049006944,2359.293,2332.448,10.98197,8.541532,18.1818205,98.86215913,0.465477158,4937.114718,4705.628719,148.4259811,54.46696831,1.103459982,3.006330408,95.3113101,4534.152394,4142.988632,265.8446427,111.6953292,2.468897081,91.37294628,5.863160731
"122",39049006945,1828.855,1808.045,8.512899,6.621144,18.18181918,98.86212958,0.465476979,3488.885163,3157.371175,290.5740075,318.5330186,9.308433032,8.328563251,90.49799657,4878.847425,4085.011219,576.1553345,474.3046515,9.795834193,83.72902169,11.80925092
"123",39049006950,2602,2484,0,0,0,95.4650269,0,2355.999984,2323.999985,5.99999996,46.99999969,1.915240424,0.25466893,98.6417657,2124.999986,2044.999986,9.999999933,29.9999998,1.395998139,96.23529412,0.470588235
"124",39049006990,656.8169,578.8951,54.51179,9.363988,34.56790069,88.1364502,8.299389069,2203.149854,2067.739743,108.7384221,87.1959045,4.122211445,4.935589011,93.85379482,7282.396777,6655.612099,338.1833316,204.141,2.859195402,91.39315397,4.643846551
"125",39049007010,3689.915,3645.807,7.463607,178.1857,44.1614038,98.80463371,0.202270432,3703.968542,3607.982156,61.2157968,186.1376842,6.331219187,1.652708334,97.40855286,3740.900534,3550.101149,117.8744344,304.6532417,11.07007438,94.89964026,3.150964142
"126",39049007020,5530.968,5471.734,20.12126,69.48151,32.70590788,98.92904822,0.363792739,6362.405299,6298.018493,30.35215519,271.6036544,4.402909499,0.477054726,98.98801155,6552.34073,6383.119347,77.13677037,144.3535165,2.233125015,97.41739037,1.177239914
"127",39049007041,145.689,128.4051,12.0913,2.077033,34.5678998,88.13644132,8.299391169,488.6823276,458.646909,24.11935126,19.34098922,4.122211445,4.935589011,93.85379482,1615.313911,1476.28633,75.01269936,45.28066888,2.859195402,91.39315397,4.643846551
"128",39049007043,232.2903,204.7325,19.27868,3.311675,34.56790368,88.13648267,8.299390891,779.1676799,731.2784356,38.45651439,30.83777097,4.122211445,4.935589011,93.85379482,2575.498072,2353.828919,119.6021784,72.19666381,2.859195402,91.39315397,4.643846551
"129",39049007044,359.1469,316.5393,29.807,5.12022,34.56788957,88.13644222,8.29938947,1204.680571,1130.638431,59.45808189,47.67865057,4.122211445,4.935589011,93.85379482,3982.008711,3639.283352,184.9183742,111.6241349,2.859195402,91.39315397,4.643846551
"130",39049007047,213.7903,188.4272,17.74328,3.047926,34.56789927,88.13645895,8.299384958,717.1131665,673.0379199,35.39375865,28.38178759,4.122211445,4.935589011,93.85379482,2370.380119,2166.365152,110.0768154,66.44677331,2.859195402,91.39315397,4.643846551
"131",39049007048,313.0301,275.8936,25.97958,4.46275,34.56789645,88.13644439,8.299387184,1049.991717,985.457072,51.82327582,41.55640042,4.122211445,4.935589011,93.85379482,3470.692784,3171.975599,161.1736471,97.29086687,2.859195402,91.39315397,4.643846551
"132",39049007112,1008.376,976.0604,0,4.078684,17.33333277,96.79528271,0,3008.820252,2872.687021,108.9095987,177.604174,6.066395992,3.619677799,95.47552794,3136.999965,2880.999968,176.999998,36.99999959,1.208360549,91.83933695,5.64233344
"133",39049007113,695.6149,673.3223,0,2.813626,17.33333087,96.79526704,0,3066.105914,2792.18579,241.9294526,376.8900977,12.29615134,7.890446691,91.06618846,3628.941789,3096.097168,410.8801861,304.911087,8.418437759,85.31680441,11.32231405
"134",39049007114,1045.576,1012.491,0.001479428,4.274865,17.76797656,96.83571543,0.000141494,3892.731197,3778.799921,86.19103714,142.3924467,3.751332532,2.214153323,97.07323033,5638.136916,5041.315992,441.9857481,310.2771695,5.695899128,89.41457199,7.839216299
"135",39049007115,512.899,496.6641,0.006280404,2.058371,17.37219852,96.83467895,0.001224491,1840.902833,1786.293399,42.25389241,68.16255577,3.800396652,2.295280971,97.03355155,2667.191079,2385.364115,208.6045969,146.4590261,5.682785374,89.43356679,7.821134324
"136",39049007120,4376.616,4332.667,2.99224,9.982063,22.21724329,98.99582234,0.068368804,5827.024329,5697.149109,88.9335173,144.8890465,2.489136564,1.526225262,97.77115707,5279.672513,4992.320348,155.4096936,118.2638315,2.249909331,94.55738658,2.94354798
"137",39049007132,327.2151,260.3647,54.09604,11.43493,36.61970072,79.56989149,16.53225661,1467.629983,1285.110821,152.1726024,65.09117097,4.399524376,10.36859455,87.56367995,3839.499477,3308.654589,403.3013769,110.3911075,2.839045357,86.17411226,10.50400916
"138",39049007193,679.4689,664.1902,0,3.605065,34.42621464,97.75137611,0,4228.566961,4132.587225,39.57458322,121.9079115,2.913993694,0.935886403,97.73020654,6750.291619,6519.315282,87.99229699,56.99868991,0.822937005,96.57827617,1.303533269
"139",39049007194,765.2888,748.0804,0,4.0604,34.42621561,97.75138484,0,4762.653968,4654.55156,44.5730309,137.3054285,2.913993694,0.935886403,97.73020654,6805.70853,6560.684862,121.0077052,156.0013122,2.38725818,96.39973315,1.778032437
"140",39049007198,260.6166,254.7564,0,1.382756,34.42622053,97.75140954,0,363.2328627,345.2155888,12.70448804,28.98933181,8.078532346,3.497615262,95.03974563,807.4279629,752.2211876,34.53310841,23.33005986,2.896472613,93.16263768,4.276927478
"141",39049007199,265.1653,211.0267,43.80427,9.26026,36.6161028,79.58307516,16.51960871,1189.307608,1041.432824,123.2923262,52.81748673,4.405411495,10.36673148,87.56631312,3110.093242,2680.086169,326.6931388,89.47812381,2.840916371,86.17382055,10.5042876
"142",39049007201,269.2703,263.3755,0.6574211,2.558412,31.57414595,97.81082429,0.244149132,341.0438974,337.8299114,2.047468897,12.66965613,3.742111382,0.600353477,99.05760344,331.3622704,326.1615998,2.499588344,10.85264862,3.322573363,98.43051818,0.754337041
"143",39049007202,151.5473,120.586,25.0542,5.296009,36.61971432,79.56987686,16.53226418,679.7223393,595.1898937,70.4776534,30.1465107,4.399524376,10.36859455,87.56367995,1778.236746,1532.37973,186.7861508,51.12685261,2.839045357,86.17411226,10.50400916
"144",39049007203,550.6628,538.6078,1.344439,5.232001,31.57415096,97.81081998,0.244149233,697.441194,690.8685322,4.18711246,25.90968544,3.742111382,0.600353477,99.05760344,677.6420846,667.0066152,5.111705246,22.19387084,3.322573363,98.43051818,0.754337041
"145",39049007205,85.78191,83.90399,0.2094358,0.8150378,31.57414,97.81082049,0.244149145,108.6469552,107.62307,0.652265773,4.036194675,3.742111382,0.600353477,99.05760344,105.5626622,103.9058754,0.796298262,3.457347389,3.322573363,98.43051818,0.754337041
"146",39049007207,469.2164,458.9444,1.145588,4.458156,31.57414778,97.81081821,0.244149181,594.2853677,588.6848428,3.567812869,22.0774842,3.742111382,0.600353477,99.05760344,577.4146679,568.3522496,4.355652717,18.91126135,3.322573363,98.43051818,0.754337041
"147",39049007209,312.213,305.3781,0.7622654,2.966423,31.57414363,97.81082146,0.244149155,395.4329442,391.7063977,2.37399543,14.69018934,3.742111382,0.600353477,99.05760344,384.2073094,378.1772455,2.898218047,12.58340885,3.322573363,98.43051818,0.754337041
"148",39049007210,2012.07,1968.022,4.91245,19.11723,31.57413598,97.81081175,0.24414906,2548.383804,2524.367923,15.29931078,94.6715269,3.742111382,0.600353477,99.05760344,2476.039741,2437.178748,18.67768491,81.09429369,3.322573363,98.43051818,0.754337041
"149",39049007393,1432.427,1382.124,25.55053,13.97295,31.25000699,96.48826781,1.78372301,2045.240165,1973.379296,53.49642438,40.32193181,1.999604039,2.61565489,96.48643373,2734.705276,2602.960351,74.25623086,45.11265638,1.686818928,95.18248175,2.715328467
"150",39049007394,424.1815,409.2855,7.566225,4.137779,31.25000661,96.48829569,1.783723477,605.6526717,584.3726637,15.84178372,11.94044892,1.999604039,2.61565489,96.48643373,809.8225261,770.8091781,21.98934158,13.35911612,1.686818928,95.18248175,2.715328467
"151",39049007395,1254.796,1210.732,22.3821,12.24021,31.2500016,96.48835349,1.783724207,1791.617023,1728.667372,46.86251827,35.32174884,1.999604039,2.61565489,96.48643373,2395.583956,2280.176262,65.04797312,39.51839227,1.686818928,95.18248175,2.715328467
"152",39049007396,476.5956,459.8589,8.501147,4.649065,31.2499958,96.48828063,1.78372335,680.4902652,656.5807887,17.79927689,13.41587288,1.999604039,2.61565489,96.48643373,909.8884084,866.0543683,24.70645897,15.00983798,1.686818928,95.18248175,2.715328467
"153",39049007424,5469.61,5320.501,26.40702,45.59339,38.61483906,97.27386413,0.4827953,6055.08126,5836.509647,153.6031664,328.6561685,5.41903586,2.53676474,96.39027778,5323.345274,4997.306458,247.4242442,328.3934753,6.216723287,93.8753021,4.647909001
"154",39049007425,3394.51,3302.06,16.31716,28.28362,38.60850269,97.27648468,0.480692648,2702.096846,2624.766643,60.62334505,122.0871455,4.604782889,2.2435667,97.13814092,2898.344162,2679.461674,170.5237946,85.42403747,3.035594573,92.44801599,5.883490196
"155",39049007426,1031.66,1023.252,3.923789,7.55775,24.78041817,99.18500281,0.380337417,1715.140412,1654.107197,53.74685324,48.70456172,2.828986349,3.13367074,96.44150333,2037.862789,1891.848419,108.1852757,29.70492499,1.461870772,92.83492633,5.308761525
"156",39049007427,2654.486,2632.887,10.07941,19.43887,24.77064477,99.18632082,0.379712306,4411.903396,4254.952524,138.2319602,125.2727139,2.828808324,3.133159269,96.44255875,5238.415324,4863.317141,277.9038366,76.31556135,1.461061337,92.83947224,5.305112699
"157",39049007492,794.9528,759.8483,13.66118,10.7788,54.15342197,95.58407744,1.71848945,1741.901851,1653.142329,65.94226553,61.42342592,3.377762637,3.785647594,94.90444756,4286.215115,3830.494851,347.659363,93.29139932,2.187785251,89.36776966,8.111103939
"158",39049007494,242.6921,225.9102,8.606104,5.163662,70.58823369,93.0851066,3.54609977,1031.871864,972.9200523,43.46082498,33.56380543,3.064833006,4.211843203,94.28690575,2934.681449,2613.243466,244.8436576,61.53364329,2.102322846,89.04692082,8.343108504
"159",39049007511,3821.642,1562.124,2152.478,89.27759,43.80735334,40.87572829,56.32338142,2480.999965,470.9999934,1992.999972,750.9999895,31.52812762,80.33051189,18.98428053,2480.999965,438.9999939,2012.999972,826.9999884,33.75510204,17.69447803,81.13663845
"160",39049007512,4354.213,1779.816,2452.44,101.719,43.80733026,40.87572197,56.32338152,5229.824677,685.9770035,4498.849182,1016.965907,19.43064578,86.02294455,13.1166348,4671.843382,389.9869262,4247.857596,987.9668796,21.25188213,8.34760274,90.92465753
"161",39049007520,3929.921,3708.406,124.6024,54.38995,40.1459916,94.3633727,3.170608264,3833.997209,2027.261872,1765.201191,666.5241472,17.93507185,46.04075316,52.875935,3533.369107,1424.027852,2050.99567,862.3279768,25.26803825,40.302267,58.04645956
"162",39049007531,953.0811,923.8455,1.113738,14.20016,27.12766882,96.93251708,0.116856582,2537.804223,2195.653509,310.5003124,177.7090814,7.223813928,12.23499865,86.5178444,2654.586806,2031.704156,549.5818466,359.3946915,14.48871899,76.53560815,20.70310323
"163",39049007532,401.335,389.0241,0.4689863,5.979576,27.12765784,96.93251274,0.116856566,1977.195772,1201.346493,749.4996806,231.2909171,11.64047151,37.90720632,60.76011846,2049.413189,879.2958493,1117.418144,380.6053066,17.88990826,42.9047619,54.52380952
"164",39049007533,1023.88,992.4727,1.196471,15.255,27.12764879,96.93252139,0.116856565,1544.000025,608.0000097,915.0000145,166.0000026,10.74433657,59.26165803,39.37823834,1881.00003,394.0000063,1437.000023,341.0000054,17.8440607,20.94630516,76.39553429
"165",39049007534,1044.704,1012.658,1.220805,15.56526,27.12765067,96.93252826,0.116856545,3434.999997,1907.999998,1482.999999,980.999999,29.15304606,43.17321689,55.54585153,2805.999997,1179.999999,1568.999998,1164.999999,41.25354108,42.05274412,55.91589451
"166",39049007550,1297.876,1040.477,230.3625,46.64981,40.56085501,80.16767395,17.74919176,2264.065275,751.7793929,1455.232166,307.2009169,15.64779278,64.275186,33.20484623,2232.169657,658.6013947,1495.549452,332.8226999,17.10372277,29.50498823,66.99981103
"167",39049007551,1430.246,1141.909,258.5886,52.17539,40.56938226,79.8400415,18.08000861,3454.286593,393.9252323,3001.71027,720.4454804,20.96281202,86.89812468,11.40395337,3267.828649,328.2710269,2857.271018,1355.102799,41.90579318,10.04553978,87.43637825
"168",39049007710,5772.043,5662.989,0.000953147,59.0336,28.22433705,98.11065164,1.65132e-05,5015.045391,4716.958601,238.0746183,435.1497659,8.623624411,4.747207647,94.05614971,4683.867047,3919.645309,668.1709339,531.183106,11.17137425,83.6839575,14.26536934
"169",39049007721,4713.95,4588.062,2.198927,77.51218,21.20300341,97.32945831,0.046647228,4815.000034,3890.000027,828.0000058,413.0000029,8.496194199,17.19626168,80.78920042,5398.000038,3725.000026,1472.00001,673.0000047,12.36223365,69.00703964,27.26935902
"170",39049007722,3859.007,3755.95,1.80012,63.45422,21.20300772,97.32944252,0.046647233,3862.954585,3699.041376,140.9253807,282.8502322,7.416142558,3.648124191,95.75679172,3526.132931,3107.354672,322.8290637,345.8168917,9.849131796,88.12358277,9.155328798
"171",39049007730,4506,4348,0,25,19.08396947,96.49356414,0,3365.999995,3272.999995,60.9999999,90.99999985,2.683574167,1.812240048,97.23707665,2940.999995,2663.999996,189.9999997,123.9999998,4.278812974,90.58143489,6.460387623
"172",39049007740,1751.674,1677.898,3.987874,0,0,95.7882574,0.227660741,1488.474058,1474.516499,0.996968559,10.96665415,0.747790619,0.066979236,99.06229069,1793.546437,1738.713167,31.90299388,73.77567336,4.319906597,96.94274597,1.778765981
"173",39049007811,5471.57,5388.205,5.436296,37.14978,12.85336764,98.47639709,0.099355322,4325.466994,4148.792152,42.5818478,118.6940209,2.758522209,0.984445098,95.91547359,3825.126374,3624.379588,55.40774522,174.395328,4.574414945,94.7518914,1.448520645
"174",39049007812,2237.676,2172.664,0.03044319,7.668229,13.54616919,97.09466429,0.001360482,3700.436014,3539.713614,53.54329225,139.7843012,4.133588672,1.446945496,95.65666317,3742.443237,3461.30081,119.4030001,360.3084182,10.53278061,92.48773035,3.190509316
"175",39049007820,4566.338,4248.006,83.10769,91.65395,11.10736303,93.02872455,1.820007411,3931.65711,2855.447561,274.7371463,1231.999788,31.7928398,6.987820622,72.62707508,3976.363803,2425.24318,304.0018844,1431.409676,36.12453954,60.99148116,7.645223109
"176",39049007830,2479.852,2375.601,24.94398,81.24423,11.39507025,95.79607977,1.005865673,2583.41756,2476.586771,70.2369879,429.7691439,16.50737794,2.718762503,95.86474948,2651.736524,2424.294021,71.35856865,424.0244328,16.10425426,91.42288455,2.691012776
"177",39049007921,1813.157,1732.348,0,14.59055,24.29905935,95.54318793,0,1602.155119,1598.226892,0.561175173,125.1420636,7.802659202,0.03502627,99.75481611,3053.354116,2978.156643,23.00818209,148.1502457,4.814004376,97.53721742,0.753537953
"178",39049007922,1417.843,1354.652,0,11.40945,24.29907836,95.54315957,0,1252.844876,1249.773103,0.438824825,97.85793606,7.802659202,0.03502627,99.75481611,2387.645875,2328.843348,17.99181784,115.8497539,4.814004376,97.53721742,0.753537953
"179",39049007931,1413.088,1351.106,19.84548,8.846779,49.77580915,95.61371974,1.404405104,1436.145954,1419.314815,9.821577049,43.1814134,3.087567129,0.683884324,98.82803417,1581.350256,1544.982372,8.086523949,57.53363129,3.72677131,97.70020062,0.511368302
"180",39049007933,1923.26,1839.142,27.16587,12.1108,49.9989266,95.62628038,1.412490771,1952.817786,1929.904155,13.42117382,58.92048536,3.098738595,0.687272203,98.82663756,2133.645655,2085.192971,10.80667392,78.2361227,3.756078775,97.72911289,0.50648869
"181",39049007941,299.1908,288.7582,0,4.471095,36.36364006,96.51306123,0,935.5766239,918.8100178,11.92291994,41.35762854,4.3393276,1.274392672,98.2078853,1935.611534,1857.739963,36.51394231,72.65529338,3.682024169,95.97690087,1.886429259
"182",39049007951,1610.196,1504.497,0,0,0,93.43564386,0,1915.14522,1896.51619,3.644810103,28.34852302,1.487778959,0.190315077,99.02727849,4535.358705,4340.968833,38.87797443,76.94599106,1.734209566,95.71390303,0.857219395
"183",39049007952,2357.68,2202.913,0,0,0,93.43562315,0,2804.192413,2776.915431,5.336800956,41.50845188,1.487778959,0.190315077,99.02727849,6640.759322,6356.129938,56.92587686,112.665798,1.734209566,95.71390303,0.857219395
"184",39049007953,256.0045,247.0778,0,3.825721,36.36364587,96.51306911,0,800.5320767,786.1856237,10.20192212,35.38791737,4.3393276,1.274392672,98.2078853,1656.218295,1589.586991,31.24338651,62.16796295,3.682024169,95.97690087,1.886429259
"185",39049007954,247.7573,239.1182,0,3.702475,36.36362297,96.51307953,0,774.7429659,760.8586833,9.873267586,34.24789694,4.3393276,1.274392672,98.2078853,1602.863285,1538.378506,30.23688198,60.16522435,3.682024169,95.97690087,1.886429259
"186",39049008000,1013,995,0,0,0,98.2230997,0,2505.000004,2473.000004,18.00000003,160.0000002,6.397441024,0.718562874,98.72255489,2839.000004,2803.000004,12.00000002,61.00000009,2.089756766,98.73194787,0.422684044
"187",39049008110,5575,5499,0,58,14.79591837,98.6367713,0,4595.000009,4544.000009,35.00000007,250.0000005,5.45970736,0.761697497,98.89009793,4606.000009,4381.000008,143.0000003,669.0000013,14.56881533,95.1150673,3.104646114
"188",39049008120,5647.678,5465.511,17,64.10579,21.84822343,96.77447971,0.301008662,4445.952899,4380.32709,43.36968822,317.9242594,7.178782266,0.975486903,98.52392029,4058.790288,3881.650027,97.51109497,291.5021692,7.204736515,95.635639,2.402466943
"189",39049008132,188.7889,179.9543,0,2.272799,31.79487818,95.32038165,0,2974.093918,2803.618532,139.0860824,186.1873909,6.276300148,4.67658676,94.26798916,4541.543517,4229.804491,204.0377053,212.7219202,4.623874898,93.13583533,4.49269515
"190",39049008141,604.0315,575.7652,0,7.271835,31.79486339,95.32039306,0,1238.024114,1222.548813,5.67427719,33.52981976,2.747252747,0.458333333,98.75,1389.682068,1356.668092,13.4119279,40.75162709,2.891654466,97.62435041,0.965107647
"191",39049008142,566.9275,540.3975,0,6.825147,31.79486905,95.32038929,0,1161.975715,1147.451018,5.325722026,31.47017561,2.747252747,0.458333333,98.75,1304.31774,1273.331721,12.58807024,38.24836728,2.891654466,97.62435041,0.965107647
"192",39049008161,1278.019,1218.525,0.4635681,15.21487,31.78380644,95.34482664,0.036272395,1706.835789,1665.333658,35.42433984,134.7998829,7.95291337,2.075439246,97.56847547,2715.870335,2593.802387,84.09227683,229.5160052,8.780124973,95.50538379,3.096328854
"193",39049008162,2471.373,2353.664,0.5096201,29.57099,31.60735045,95.237101,0.02062093,3313.803807,3269.461214,34.26653204,228.9257843,6.958994329,1.034054339,98.66188235,5360.66657,5149.161427,140.3310664,402.7718038,7.813792509,96.05449918,2.617791363
"194",39049008163,64.91122,61.87363,0,0.7814555,31.79486647,95.32039299,0,1023.810882,965.1210867,47.88342071,64.09298336,6.276226966,4.676979072,94.26751592,1563.38437,1456.065887,70.24143816,73.22250716,4.623529412,93.13550232,4.492909069
"195",39049008164,94.89004,90.44955,0,1.142366,31.7948835,95.32038347,0,1496.651113,1410.855826,69.99805933,93.69390043,6.276226966,4.676979072,94.26751592,2285.423019,2128.540209,102.6819781,107.0398339,4.623529412,93.13550232,4.492909069
"196",39049008210,2747,2600,29,75,25.25252525,94.64870768,1.055697124,2561.999982,2315.999984,180.9999987,312.9999978,12.28414443,7.06479313,90.39812646,2273.999984,1957.999986,219.9999985,394.9999972,17.82490975,86.10378188,9.674582234
"197",39049008230,1371.322,1341.489,0,18.89421,7.48031362,97.82450803,0,3385.047101,3094.672908,244.6303134,165.0757399,4.69988675,7.226792009,91.42185664,3713.209717,3152.349974,448.4889079,625.4978339,16.69320594,84.89555437,12.07820032
"198",39049008241,1214.876,1200.663,0,20.96452,39.86486898,98.83008636,0,2046.885435,1957.042844,59.3300126,184.3468249,9.183027232,2.898550725,95.61076605,2597.80698,2447.36302,88.1474473,281.8175599,10.96997691,94.20880914,3.39314845
"199",39049008242,1546.836,1528.739,0,26.69299,39.86486295,98.83006343,0,2606.188596,2491.796881,75.54169842,234.7188487,9.183027232,2.898550725,95.61076605,3307.647224,3116.09506,112.2333805,358.8230675,10.96997691,94.20880914,3.39314845
"200",39049008311,4611,4465,78,51,20.56451613,96.83365864,1.691607027,4292.999961,3969.999964,259.9999977,877.9999921,20.45189844,6.056370836,92.47612392,4043.999964,3770.999966,168.9999985,888.999992,21.97775031,93.24925816,4.179030663
"201",39049008312,5847.644,5206.914,381.669,92.9453,23.38308308,89.04293763,6.526885016,5084.305612,4641.332272,409.3548275,997.6787947,19.82707801,8.05134189,91.2874368,4739.22147,4120.245329,419.2426253,839.4740304,17.81741868,86.93928646,8.846234091
"202",39049008321,3370.849,3306.839,8.331027,47.5547,28.0393113,98.10107187,0.24714922,2783.418235,2708.563197,63.22728137,199.1719877,7.17523947,2.271569561,97.31067946,2451.203857,2332.888934,74.48126997,122.0036062,4.925158451,95.17319122,3.038558779
"203",39049008322,5139.607,5021.708,4.99573,60.94791,16.48648846,97.70606974,0.097200623,4966.75501,4759.931778,162.860806,424.6370708,8.50170034,3.279018306,95.83584792,4757.933485,4396.242616,293.7489384,517.5576534,11.0992072,92.39815204,6.173876522
"204",39049008330,2831.036,2750.758,2.393989,30.40367,25.28546253,97.16435962,0.084562295,2032.568891,2015.436605,4.048089038,193.522988,9.629749762,0.199161222,99.1571117,1950.896533,1898.761578,22.77443514,139.8553323,7.048980901,97.3276412,1.167383034
"205",39049008340,3631.99,3588.051,0,38.94628,32.77310514,98.79022244,0,3810.743582,3650.963977,133.8154193,636.1225528,17.12826029,3.511530398,95.80712788,4171.246316,3666.941937,421.4187085,455.3718745,12.12121212,87.90998324,10.1029447
"206",39049008350,992.9615,958.1514,17.32557,5.563254,30.70174257,96.49431524,1.744838043,3144.855188,2404.660099,697.3416892,848.3025297,26.9826518,22.17404769,76.46330133,3394.795566,2702.887332,574.9796077,1206.007648,35.8826912,79.61855964,16.93709081
"207",39049008360,962.2971,928.562,16.79052,5.391451,30.70174759,96.49431553,1.744837431,5093.288371,4889.280047,182.0063592,115.0145941,2.290999311,3.573454828,95.99456562,5072.30615,4778.294117,224.0072382,426.0136303,8.808670048,94.20358265,4.416279924
"208",39049008370,1516.432,1463.315,26.42531,8.506065,30.70651889,96.49723825,1.742597756,3035.286595,2947.63731,66.9742828,153.8232808,5.208038485,2.206522538,97.11232262,3232.38574,3100.802773,80.44924013,152.2694771,4.821548731,95.92923068,2.488850236
"209",39049008380,2647.872,2555.046,46.20106,14.8352,30.70175166,96.49431695,1.744837364,1795.042593,1665.853922,118.5038941,65.08000743,4.164077067,6.601731602,92.8030303,3021.8493,2588.630146,371.0531767,99.07702624,4.429005645,85.66377371,12.27900996
"210",39049008400,3996.101,3794.726,52.39803,101.1687,22.97172106,94.96071295,1.31122887,3356.307682,3304.917247,37.05547127,199.3715005,6.025356762,1.104054657,98.46884018,3163.566543,3076.696921,34.25973608,146.8233905,4.761545873,97.25406053,1.082946592
"211",39049008500,6013.606,5725.187,153.3684,141.1889,23.89061906,95.20389264,2.550356641,5289.599276,5143.585014,107.7314856,399.8372457,7.581629488,2.036666295,97.23959692,5080.737771,4821.023047,107.19665,633.9151122,12.48679358,94.88824781,2.109863859
"212",39049008710,3482.769,2433.73,978.5807,45.99329,18.65079523,69.87916798,28.09777795,3216.594624,1018.702465,2170.4919,357.1819403,11.10435047,67.47794341,31.670216,3018.921331,692.8351062,2216.485191,312.16723,10.39765319,22.94975689,73.4197731
"213",39049008720,5031.679,4773.315,107.5987,205.8662,44.48883253,94.86525273,2.138425365,4313.526254,3115.381569,1140.59326,494.6182622,11.56848368,26.44224686,72.22354486,4023.999987,2434.999992,1319.999996,753.9999975,18.95901433,60.51192843,32.80318091
"214",39049008730,3167.844,2113.706,977.3867,12.54317,20.56358847,66.72380332,30.8533722,2748.637817,874.2480565,1767.255211,842.6035047,34.61943833,64.29567402,31.80659347,2777.56453,1104.862549,1589.688921,867.4087292,34.91262136,39.77810548,57.23319488
